time,addr,txid,value
2021-02-16 18:39:19,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],27ca5fedc6a0023808873359b51bf2d76de6655fe40e9a30fdebb96647030def,11.50027848
2021-02-18 16:49:38,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],3d5e80027e70081f1ec34c4ae221135057a19133970ad220ea4d9c044c89edc7,3.02017356
2021-02-18 17:32:57,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],5c84c2b87844019a6a7273322a50243a4316e1f0bd039f662bd041c011d65233,26.0
2021-02-19 22:35:11,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],09d67038355d41fac3ecf717a576b872bc0a2671bd23e883469d4d5c2e393f29,-0.00119835
2021-02-19 22:37:44,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],ef432727b794781c2528395d2376bb0495a3598a6531e6a17f43d18af1ebade3,-1.0001798
2021-02-19 23:10:39,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],f4835754663d8eca01e5c36041cfe361fa55f7059353c3b99063b627ab3cd4e0,-40.00051414
2021-02-23 01:36:06,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],575ed9fcf24be347c681470e60ddbf3ff5e0730cf364c6dee2528182fa6be447,-0.0011915
2021-02-23 01:39:51,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],f2832f487a9ae754df88ee15d152f52fe60d1a4346ba1ba2ea4d5217f3c37846,-14.9742115
2021-02-23 18:24:30,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],b0b0d6dc510096aea58dd3c888cd987f7e445ed3c32ec284910d781fcd9ceca8,10.48364982
2021-02-23 18:42:10,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],8d5acc6b84311f011021ca47392739fc9b80022590cccb1b4d9ca1ebd7f56af1,-10.00023345
2021-02-23 19:32:26,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],38dd5847974994c3d4066634bb8f2c0b066919a2d85ac3c95e422b106c7ad81f,16.72654068
2021-02-23 20:02:55,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],9036c06e0b9bcd7edcd3da020cb6375cc0818211b10132de2c4322bb72d3bbac,-0.00122372
2021-02-23 20:59:30,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],c464eae6d5439f3fe65e1ec08587aee776d4fe9d2fa81a82cf0c4ae7230216a2,-39.99954418
2021-02-24 13:55:43,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],e02ac7160b90162d23e628318c1a195bd7f747260e122ce2322192c31ee7886f,50.0
2021-02-24 13:55:43,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],94afda43c9927f52588816d499528fba382c94dbad59324d710c097e0d6eb9ed,50.0
2021-02-25 16:12:10,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],336ae43ef172ada3e6d69856babbf6d86453cc514020c8642ca430743f901b39,100.00002926
2021-02-25 19:26:39,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],8d0763eca6b8f86de132307635661b218ae619c56d59608cf117cff8b8d98614,-0.0012145
2021-02-25 19:38:14,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],7dab3dbaf19143b354e741c8e7631ef7c2ad45131fc750c74a1f8eb5bdbac41e,0.00068335
2021-02-25 19:38:14,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],7dab3dbaf19143b354e741c8e7631ef7c2ad45131fc750c74a1f8eb5bdbac41e,-50.0
2021-02-25 21:00:22,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],e94529e1c08d3a39b93e176a71cf5d860438375778de82b24aedc009b22094aa,-4.34841824
2021-02-25 21:00:22,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],e94529e1c08d3a39b93e176a71cf5d860438375778de82b24aedc009b22094aa,-50.0
2021-02-26 17:27:05,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],c791ca2194430cb3502dd33c6cba737d90657e9b5d567072c7b212bad1af1ea9,-40.00021326
2021-02-27 20:25:33,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],258f7029ec4a264a662dbe276e659f3ea9d60886da17dbf02fb1974777f42726,-7.25019664
2021-03-01 00:26:04,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],e7e4f47563b0e87db68cbb91c042c1d103ac10a61737890ea3bacc864954d92f,-0.00115114
2021-03-01 01:35:32,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],72a11df23f14e68fb0cdfa48a6f329983769c22a2fe2b913a2c8066513e23c6b,-21.23830116
2021-03-02 18:04:20,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],b08ba5552fe6d54f6c683819983cc5f9cdf521b5f13f0c64b0690e9bc2e793cd,50.00788934
2021-03-02 18:04:20,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],031fe2f8381efc25f4b0d6021cfb497914e24055fc5ff2042b49c1b0a1be1e52,0.01
2021-03-02 18:15:44,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],f2cae708b6a0fd18a51496a70e62d692bc74a265dfdb228dda6be690321c7aca,0.00883199
2021-03-02 18:15:44,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],f2cae708b6a0fd18a51496a70e62d692bc74a265dfdb228dda6be690321c7aca,-0.01
2021-03-02 18:30:22,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],5cec80a6fbfba03bf5a0733e36c33a566c624dcf9562a692a64c6591e5086cc5,0.00752534
2021-03-02 18:30:22,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],5cec80a6fbfba03bf5a0733e36c33a566c624dcf9562a692a64c6591e5086cc5,-50.00788934
2021-03-03 18:27:04,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],c95fd1625d628281204988ac94577aad378ca8350378f7d3120d75d341f74fe3,-10.00017007
2021-03-04 19:34:45,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],f50c5a23102b5824435dac84672965cb6f80d115aa91b8d1f110ea53b6eaddb2,-19.88101211
2021-03-09 20:19:11,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],400d408f0138867204f3861ca50300e796875c06aed6de45918628d878d14b97,1.41208334
2021-03-10 00:11:28,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],024dfba1ad209dcef9110a601cf946e138d866f6b7537d21a5c79e0a6b12e2fd,102.25
2021-03-10 00:11:28,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],7d15ab0e37966bb3ee868e35b9252ead2b35a95fba81e9e8d3be82da693aab85,48.96082219
2021-03-10 00:20:09,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],a7f9a9d9966fe59a3608740c5becf10f125391a27642a6664086b63e8472fc07,-48.96082219
2021-03-10 00:20:09,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],a7f9a9d9966fe59a3608740c5becf10f125391a27642a6664086b63e8472fc07,-1.03938325
2021-03-10 17:56:23,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],1c7fe72e810cb79d560b1300bd0ca92776a1580d6dd150582b154371558f6772,-20.0001945
2021-03-10 17:56:23,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],6788cad43caa81724cae4a45bdbe76162731b402d243773dae2efd9a79ba5c0d,1.23147563
2021-03-10 19:29:42,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],c52ac57b754735ea93970314f2f744abb829b74307706d251f8a6ea4be7c8c02,-48.76872153
2021-03-10 19:29:42,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],c52ac57b754735ea93970314f2f744abb829b74307706d251f8a6ea4be7c8c02,-1.23147563
2021-03-11 20:11:20,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],9cc140e6121fb62bb8c65c23006a80ea8ca64fcc8814261f4a23385f2fc05432,-0.00113762
2021-03-11 21:33:54,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],86af9b4273cd51fe0ce7a3f6e61f545ad134d025a168b9c6ed77d72e47c23abf,-1.46143766
2021-03-15 19:17:29,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],f305d606ae3d9f23c162e7d892e0446e47f2d093ef43f24c421d66e5e008cb9b,1.08079896
2021-03-17 01:48:18,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],5c514e44de4b641a919a0f365c7bd8142871b7852a6b06f29f3562e329e4a1b5,0.08064477
2021-03-17 01:48:18,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],73d0fcc76fa6dbc703f51cf67f4c20c481645055a5a5e60e99e7427c959f48a7,-1.00015206
2021-03-17 01:48:18,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],5c514e44de4b641a919a0f365c7bd8142871b7852a6b06f29f3562e329e4a1b5,-1.08079896
2021-03-17 20:25:15,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],8792397067428558d31f9f317b8e10d86704aafc7342609515baa3b8ce71b974,-1.00023593
2021-03-17 22:32:10,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],6d9c025118ba69b566d91927722c8d064781ecf1910c4474201c24c5714c5214,7.887291
2021-03-18 20:00:39,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],2053c9d81b8b395374477cfb41056d377bc35ebf85e5d6009584a22e5a4d5f82,6.887124
2021-03-18 20:00:39,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],2053c9d81b8b395374477cfb41056d377bc35ebf85e5d6009584a22e5a4d5f82,-7.887291
2021-03-18 20:10:17,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],9039a9c27307f9221bf206076b4125a9e1642a796ad8e539b281a8eb587e1303,-1.00016935
2021-03-24 20:53:26,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],cdda7df1e4eb711e171f954261fa045f96725b272a096db91bc0fc5925dd7d5d,0.001
2021-03-24 21:08:57,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],5f725bc13f4925b237a26c92e20f296f2619345e31f78b69563bdc743fb37392,16.1943
2021-03-25 15:21:24,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],0a119a1f4ee1eee3ebcc33d2db81b4fadb8ebf686d6f645ee4feaf866d6b57f8,1.00404331
2021-03-25 15:53:34,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],761ecadef33f92cfa46ff0eb66eafbbc090cb712229b97ff773352432ebe2e3b,0.93343587
2021-03-25 19:46:23,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],33eb2e15bc8b475b8641319ba518cb6dd30224f1811ea346b37e86d46f47cbc7,-0.00015212
2021-03-25 19:46:23,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],33eb2e15bc8b475b8641319ba518cb6dd30224f1811ea346b37e86d46f47cbc7,-0.001
2021-03-25 20:04:03,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],2f69a4481f67f6fa33411d1fa1b64c221186383b30aa8f6924ce5f454e81bca1,-0.00110261
2021-03-25 20:04:03,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],1da429cb288288ffcea974c4db28bcd0f32bf9dcb714ea238fbb299453fe42b8,11.0
2021-03-28 01:09:39,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],8c92239edf4e773040566c63cca8fd96cafd8c7a9a9a2ce4ee5b897beecf318f,-4.45160243
2021-03-28 01:09:39,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],a84a61649f9e802dfd5a41cbcc32c029ff1703a3c1b15a1d016d031aad162e47,-31.6456634
2021-03-28 01:09:39,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],8c92239edf4e773040566c63cca8fd96cafd8c7a9a9a2ce4ee5b897beecf318f,-27.1943
2021-03-29 16:05:18,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],50a5492ee6a055229f19d824932fb587d7284f00ac08cea388ece547c8a6cd29,25.0
2021-03-29 16:44:55,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],be42574c92af851e1eb749cb7fe933910f55213a072fde0acf58754d060dbd56,-0.00021406
2021-03-29 16:44:55,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],be42574c92af851e1eb749cb7fe933910f55213a072fde0acf58754d060dbd56,-25.0
2021-03-30 14:48:04,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],c0170fa0e603cc7e76f1e1bfa576b7e1b65c8d0cba95eabaf8b2b02567f88b72,32.00832854
2021-03-30 15:33:30,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],285844af94666fe1bd81a4196789f33bad850f0acc86df43f031ed4b74eea4d0,2.19686299
2021-03-30 15:35:46,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],5d78ce85997d2e019429951f9a845a5cbd66f4cfbfcda4ec869f5d9ea1f7af92,-0.75883057
2021-03-30 15:35:46,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],5d78ce85997d2e019429951f9a845a5cbd66f4cfbfcda4ec869f5d9ea1f7af92,-32.00832854
2021-04-01 15:09:32,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],f463b2c9cf4c5692b1ab54cc714de78b4587c530df9934537d17275a62356785,-0.24010756
2021-04-01 15:09:32,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],7ef454f8e46e598b197124c43897d639c9fb2dd97a9875581d6d9cd94a220227,16.90243364
2021-04-04 15:35:29,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],38873ec318eda8c7db44d004dcea2cd731a1f265f2e40c80d5ed7fc0623e3813,2.316994
2021-04-04 15:35:29,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],cf4ec8d7eea462b7562ccf16ab23ea7bc1b279c526db89974b2d154e2d9bcd86,-16.80338181
2021-04-04 15:35:29,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],cf4ec8d7eea462b7562ccf16ab23ea7bc1b279c526db89974b2d154e2d9bcd86,-2.19686299
2021-04-12 16:00:55,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],995625c4fb7790a3c645aacc25be2c6c84ce28735d1a4d6f38b926ff82ca4c15,-2.97278523
2021-04-19 18:36:46,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],9f34c4b728977ff12910d88aff65735c1dabb70288d520da417b7709b71f7b81,10.21016217
2021-04-22 21:36:54,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],11af02f88e1ca4eca9682f35aae881085aa89cc5ae5f85e4df3dedf93b6f0a3b,19.98
2021-04-22 22:04:10,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],87f110d85e6f6275676f1f543c1a4e7d6e0220168ba4c9af74db0dbf02ffa560,-19.98
2021-04-22 22:04:10,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],87f110d85e6f6275676f1f543c1a4e7d6e0220168ba4c9af74db0dbf02ffa560,-0.02075325
2021-04-22 22:16:54,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],9dfdad99eca79db41d4c1be0d39770b510c5cc99e14d2fd8a329ab34c457566d,-5.00039008
2021-04-24 13:13:07,['bc1qgpl339pzf7h3ymzkln3zulhxyfrhad66qythgj'],a43227346279390d4201a08f84cb184fc0c5430f33dae250ad1c969a9317501b,50.0
2021-04-29 17:53:25,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],9743ef449450cdda8ae53415d0625df29e032cdd7bc35842819a8e8da3f1a277,-0.00123392
2021-05-01 15:49:47,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],69f808286ec3feea9e74a5071d5ff600e83bb25cd5c1bdfbc88fe7e6e0897ba8,-1.40548173
2021-05-05 21:48:47,['bc1qpdnegdpanatyh4m3tty7kexeu9m3jc52ll6l8f'],354ad9979a3c13a4f66c478479bec4775c41551d3d833e3a712d971bd21c9135,-2.87683036
